! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
37.19000  12.33133 -4.19779  0.23198  0.00000  0.10000  0.00000  0.00000  0.00000
37.20000  12.20201 -4.13258  0.19114  0.00000  0.10000  0.00000  0.00000  0.00000
37.21000  12.37133 -3.73734 -0.04484  0.00000  0.10000  0.00000  0.00000  0.00000
37.22000  12.42131 -1.99845  0.16391  0.00000  0.10000  0.00000  0.00000  0.00000
37.23000  12.25876 -1.42944  0.25553  0.00000  0.10000  0.00000  0.00000  0.00000
37.24000  12.02808  2.52141  0.40451  0.00000  0.10000  0.00000  0.00000  0.00000
37.25000  11.81194  1.48140  0.43855  0.00000  0.10000  0.00000  0.00000  0.00000
37.26000  11.83095  4.37777  0.50488  0.00000  0.10000  0.00000  0.00000  0.00000
37.27000  12.01606  4.02405  0.34807  0.00000  0.10000  0.00000  0.00000  0.00000
37.28000  11.87988  4.69648  0.00105  0.00000  0.10000  0.00000  0.00000  0.00000
37.29000  11.78545  3.38525  0.09557  0.00000  0.10000  0.00000  0.00000  0.00000
37.30000  11.57732  3.59655  0.02105  0.00000  0.10000  0.00000  0.00000  0.00000
37.31000  11.45783  3.17239  0.02526  0.00000  0.10000  0.00000  0.00000  0.00000
37.32000  11.26347  1.79729  0.23526  0.00000  0.10000  0.00000  0.00000  0.00000
37.33000  11.36210  1.73267  0.01305  0.00000  0.10000  0.00000  0.00000  0.00000
37.34000  11.22589  0.58935 -0.37435  0.00000  0.10000  0.00000  0.00000  0.00000
37.35000  11.29756  0.99383 -0.56931  0.00000  0.10000  0.00000  0.00000  0.00000
37.36000  11.25427  2.49137 -0.02619  0.00000  0.10000  0.00000  0.00000  0.00000
37.37000  11.50789  2.88121  0.00473  0.00000  0.10000  0.00000  0.00000  0.00000
37.38000  11.29773  1.19361 -0.39935  0.00000  0.10000  0.00000  0.00000  0.00000
37.39000  11.16676  2.76289 -0.53246  0.00000  0.10000  0.00000  0.00000  0.00000
37.40000  11.46650  5.69219 -0.55433  0.00000  0.10000  0.00000  0.00000  0.00000
37.41000  11.04925  3.67453 -0.46476  0.00000  0.10000  0.00000  0.00000  0.00000
37.42000  11.67637  5.28479 -0.38224  0.00000  0.10000  0.00000  0.00000  0.00000
37.43000  11.70936  5.53074 -0.40553  0.00000  0.10000  0.00000  0.00000  0.00000
37.44000  11.93354  4.51567 -0.71260  0.00000  0.10000  0.00000  0.00000  0.00000
37.45000  12.23061  3.29584 -0.33191  0.00000  0.10000  0.00000  0.00000  0.00000
37.46000  12.01421  3.62853 -0.42678  0.00000  0.10000  0.00000  0.00000  0.00000
37.47000  12.10210  2.99175 -0.69901  0.00000  0.10000  0.00000  0.00000  0.00000
37.48000  12.08789  3.20196 -0.06721  0.00000  0.10000  0.00000  0.00000  0.00000
37.49000  12.37639  4.45477 -0.45190  0.00000  0.10000  0.00000  0.00000  0.00000
37.50000  12.39590  3.76140 -0.44953  0.00000  0.10000  0.00000  0.00000  0.00000
37.51000  12.17317  3.50750 -0.48544  0.00000  0.10000  0.00000  0.00000  0.00000
37.52000  12.21572  3.48672 -0.73906  0.00000  0.10000  0.00000  0.00000  0.00000
37.53000  12.06714  4.88930 -0.77735  0.00000  0.10000  0.00000  0.00000  0.00000
37.54000  12.49573  3.86206 -0.89479  0.00000  0.10000  0.00000  0.00000  0.00000
37.55000  12.60760  5.02433 -0.93724  0.00000  0.10000  0.00000  0.00000  0.00000
37.56000  12.33929  6.10304 -0.69410  0.00000  0.10000  0.00000  0.00000  0.00000
37.57000  12.47576  8.30391 -0.39475  0.00000  0.10000  0.00000  0.00000  0.00000
37.58000  12.30843  6.28917 -0.68572  0.00000  0.10000  0.00000  0.00000  0.00000
37.59000  12.31585  5.80895 -0.54115  0.00000  0.10000  0.00000  0.00000  0.00000
37.60000  11.95066  5.21215 -0.52783  0.00000  0.10000  0.00000  0.00000  0.00000
37.61000  12.30593  5.69409 -0.73462  0.00000  0.10000  0.00000  0.00000  0.00000
37.62000  12.24694  4.03256 -0.65623  0.00000  0.10000  0.00000  0.00000  0.00000
37.63000  12.22255  2.90985 -0.79730  0.00000  0.10000  0.00000  0.00000  0.00000
37.64000  12.34886  4.15341 -0.74635  0.00000  0.10000  0.00000  0.00000  0.00000
37.65000  12.31156  2.83422 -0.65671  0.00000  0.10000  0.00000  0.00000  0.00000
37.66000  11.98961  1.01592 -0.77458  0.00000  0.10000  0.00000  0.00000  0.00000
37.67000  11.92411  3.04022 -0.80030  0.00000  0.10000  0.00000  0.00000  0.00000
37.68000  12.02473  2.30315 -0.68641  0.00000  0.10000  0.00000  0.00000  0.00000
37.69000  11.81642  1.64947 -0.44760  0.00000  0.10000  0.00000  0.00000  0.00000
37.70000  12.45498  1.70219 -0.34188  0.00000  0.10000  0.00000  0.00000  0.00000
37.71000  12.63770 -0.07674 -0.50464  0.00000  0.10000  0.00000  0.00000  0.00000
37.72000  12.47824  1.45777 -0.51730  0.00000  0.10000  0.00000  0.00000  0.00000
37.73000  12.26258  0.98644 -0.74271  0.00000  0.10000  0.00000  0.00000  0.00000
37.74000  12.27633  0.65048 -0.62221  0.00000  0.10000  0.00000  0.00000  0.00000
37.75000  12.62348  1.36236 -0.26166  0.00000  0.10000  0.00000  0.00000  0.00000
37.76000  11.85747  1.99961 -0.51714  0.00000  0.10000  0.00000  0.00000  0.00000
37.77000  11.51795  2.44145 -0.39783  0.00000  0.10000  0.00000  0.00000  0.00000
37.78000  11.52862  2.18937 -0.24427  0.00000  0.10000  0.00000  0.00000  0.00000
37.79000  11.64184  4.31983  0.04739  0.00000  0.10000  0.00000  0.00000  0.00000
37.80000  12.01438  3.91979 -0.33701  0.00000  0.10000  0.00000  0.00000  0.00000
37.81000  12.70764  2.13204 -0.14925  0.00000  0.10000  0.00000  0.00000  0.00000
37.82000  12.82616  2.91746 -0.27911  0.00000  0.10000  0.00000  0.00000  0.00000
37.83000  13.17278  3.74152 -0.68911  0.00000  0.10000  0.00000  0.00000  0.00000
37.84000  13.06998  2.61234 -0.86684  0.00000  0.10000  0.00000  0.00000  0.00000
37.85000  12.94931  2.91476 -0.95938  0.00000  0.10000  0.00000  0.00000  0.00000
37.86000  13.07629  4.26070 -0.58616  0.00000  0.10000  0.00000  0.00000  0.00000
37.87000  12.98080  5.02646 -1.03027  0.00000  0.10000  0.00000  0.00000  0.00000
37.88000  12.68885  5.19296 -1.07451  0.00000  0.10000  0.00000  0.00000  0.00000
37.89000  12.74427  4.05068 -1.17988  0.00000  0.10000  0.00000  0.00000  0.00000
37.90000  12.45185  3.23930 -1.35108  0.00000  0.10000  0.00000  0.00000  0.00000
37.91000  12.36258  2.24492 -1.46588  0.00000  0.10000  0.00000  0.00000  0.00000
37.92000  12.18626  3.17607 -1.19654  0.00000  0.10000  0.00000  0.00000  0.00000
37.93000  12.17524  0.57386 -1.39906  0.00000  0.10000  0.00000  0.00000  0.00000
37.94000  12.58207  3.11670 -1.08128  0.00000  0.10000  0.00000  0.00000  0.00000
37.95000  12.79495  4.31933 -1.07392  0.00000  0.10000  0.00000  0.00000  0.00000
37.96000  12.83180  4.74062 -0.77615  0.00000  0.10000  0.00000  0.00000  0.00000
37.97000  12.79799  3.25743 -0.85266  0.00000  0.10000  0.00000  0.00000  0.00000
37.98000  12.90522  3.84767 -0.55293  0.00000  0.10000  0.00000  0.00000  0.00000
37.99000  13.08985  4.39683 -0.57330  0.00000  0.10000  0.00000  0.00000  0.00000
38.00000  13.09380  4.48158 -0.07109  0.00000  0.10000  0.00000  0.00000  0.00000
38.01000  13.12896  3.83940 -0.41377  0.00000  0.10000  0.00000  0.00000  0.00000
38.02000  12.96447  3.38489  0.36035  0.00000  0.10000  0.00000  0.00000  0.00000
38.03000  13.24811  3.60869  0.08815  0.00000  0.10000  0.00000  0.00000  0.00000
38.04000  13.18659  6.03937  0.01984  0.00000  0.10000  0.00000  0.00000  0.00000
38.05000  13.36740  5.52741  0.10013  0.00000  0.10000  0.00000  0.00000  0.00000
38.06000  13.41528  6.37875  0.08499  0.00000  0.10000  0.00000  0.00000  0.00000
38.07000  13.57410  6.95916  0.27090  0.00000  0.10000  0.00000  0.00000  0.00000
38.08000  13.71312  4.78337  0.05059  0.00000  0.10000  0.00000  0.00000  0.00000
38.09000  13.66242  5.44182  0.20578  0.00000  0.10000  0.00000  0.00000  0.00000
38.10000  13.88986  4.73422  0.14950  0.00000  0.10000  0.00000  0.00000  0.00000
38.11000  13.32947  3.98789 -0.31594  0.00000  0.10000  0.00000  0.00000  0.00000
38.12000  13.18941  2.96484 -0.33861  0.00000  0.10000  0.00000  0.00000  0.00000
38.13000  13.49022  2.01468 -0.65625  0.00000  0.10000  0.00000  0.00000  0.00000
38.14000  13.55380  2.31094 -0.30739  0.00000  0.10000  0.00000  0.00000  0.00000
38.15000  13.60998  2.83449 -0.43220  0.00000  0.10000  0.00000  0.00000  0.00000
38.16000  13.67744  2.96275 -0.40773  0.00000  0.10000  0.00000  0.00000  0.00000
38.17000  13.62492  2.78505 -0.41310  0.00000  0.10000  0.00000  0.00000  0.00000
38.18000  13.66426  2.78175 -0.64068  0.00000  0.10000  0.00000  0.00000  0.00000
38.19000  13.68797  1.58052 -0.45198  0.00000  0.10000  0.00000  0.00000  0.00000
38.20000  13.49068  1.49376 -0.67782  0.00000  0.10000  0.00000  0.00000  0.00000
38.21000  13.87625  1.21013 -0.74107  0.00000  0.10000  0.00000  0.00000  0.00000
38.22000  13.94638  1.73046 -0.61791  0.00000  0.10000  0.00000  0.00000  0.00000
38.23000  13.69187  1.53706 -0.25504  0.00000  0.10000  0.00000  0.00000  0.00000
38.24000  13.95288  1.68212 -0.27848  0.00000  0.10000  0.00000  0.00000  0.00000
38.25000  14.12350  1.75204 -0.71900  0.00000  0.10000  0.00000  0.00000  0.00000
38.26000  13.80227  0.38785 -0.93813  0.00000  0.10000  0.00000  0.00000  0.00000
38.27000  14.13848  2.05073 -1.46905  0.00000  0.10000  0.00000  0.00000  0.00000
38.28000  14.20785  1.58360 -0.97815  0.00000  0.10000  0.00000  0.00000  0.00000
38.29000  14.12827  0.20821 -1.00669  0.00000  0.10000  0.00000  0.00000  0.00000
38.30000  14.37053  0.40200 -1.19941  0.00000  0.10000  0.00000  0.00000  0.00000
38.31000  14.32119  1.97999 -1.43780  0.00000  0.10000  0.00000  0.00000  0.00000
38.32000  14.38036  2.94433 -1.34381  0.00000  0.10000  0.00000  0.00000  0.00000
38.33000  14.31203  1.25649 -1.17586  0.00000  0.10000  0.00000  0.00000  0.00000
38.34000  14.23638  1.90699 -1.29948  0.00000  0.10000  0.00000  0.00000  0.00000
38.35000  14.24468  1.38133 -1.42313  0.00000  0.10000  0.00000  0.00000  0.00000
38.36000  14.30956  1.26428 -1.60112  0.00000  0.10000  0.00000  0.00000  0.00000
38.37000  14.12124  2.21761 -1.30446  0.00000  0.10000  0.00000  0.00000  0.00000
38.38000  14.38509 -1.12100 -1.32518  0.00000  0.10000  0.00000  0.00000  0.00000
38.39000  14.61754 -1.72197 -1.23310  0.00000  0.10000  0.00000  0.00000  0.00000
38.40000  14.53973 -0.17038 -0.95392  0.00000  0.10000  0.00000  0.00000  0.00000
38.41000  14.43031 -1.16459 -0.69602  0.00000  0.10000  0.00000  0.00000  0.00000
38.42000  14.35100 -2.14147 -0.66962  0.00000  0.10000  0.00000  0.00000  0.00000
38.43000  13.92040 -0.76649 -0.81665  0.00000  0.10000  0.00000  0.00000  0.00000
38.44000  13.89064 -1.16670 -0.75374  0.00000  0.10000  0.00000  0.00000  0.00000
38.45000  13.42047 -1.34784 -0.75765  0.00000  0.10000  0.00000  0.00000  0.00000
38.46000  13.45046 -1.65066 -0.52156  0.00000  0.10000  0.00000  0.00000  0.00000
38.47000  13.07065 -2.81921 -0.50686  0.00000  0.10000  0.00000  0.00000  0.00000
38.48000  13.38667 -1.99048 -0.54541  0.00000  0.10000  0.00000  0.00000  0.00000
38.49000  13.17797 -2.12745 -1.06972  0.00000  0.10000  0.00000  0.00000  0.00000
38.50000  13.15600 -0.40191 -1.15300  0.00000  0.10000  0.00000  0.00000  0.00000
38.51000  12.93370 -0.30578 -1.18667  0.00000  0.10000  0.00000  0.00000  0.00000
38.52000  12.86563 -1.58574 -0.97368  0.00000  0.10000  0.00000  0.00000  0.00000
38.53000  13.08631 -3.45689 -1.14606  0.00000  0.10000  0.00000  0.00000  0.00000
38.54000  12.93406 -1.78108 -1.13097  0.00000  0.10000  0.00000  0.00000  0.00000
38.55000  13.01781 -2.74147 -1.26037  0.00000  0.10000  0.00000  0.00000  0.00000
38.56000  13.20698 -3.43770 -1.22420  0.00000  0.10000  0.00000  0.00000  0.00000
38.57000  13.27118 -3.38055 -1.35595  0.00000  0.10000  0.00000  0.00000  0.00000
38.58000  12.86772 -3.36897 -0.83304  0.00000  0.10000  0.00000  0.00000  0.00000
38.59000  12.91708 -3.28948 -0.79989  0.00000  0.10000  0.00000  0.00000  0.00000
38.60000  12.68592 -4.61385 -0.74102  0.00000  0.10000  0.00000  0.00000  0.00000
38.61000  12.58014 -4.31148 -0.24085  0.00000  0.10000  0.00000  0.00000  0.00000
38.62000  12.57893 -2.87906 -0.59536  0.00000  0.10000  0.00000  0.00000  0.00000
38.63000  12.56133 -2.24010 -0.71050  0.00000  0.10000  0.00000  0.00000  0.00000
38.64000  12.48984 -2.40501 -0.76273  0.00000  0.10000  0.00000  0.00000  0.00000
38.65000  12.29380 -4.19430 -0.65438  0.00000  0.10000  0.00000  0.00000  0.00000
38.66000  12.30646 -3.83715 -1.02553  0.00000  0.10000  0.00000  0.00000  0.00000
38.67000  12.09298 -1.54115 -1.04679  0.00000  0.10000  0.00000  0.00000  0.00000
38.68000  11.85381 -1.99951 -1.16501  0.00000  0.10000  0.00000  0.00000  0.00000
38.69000  12.22038 -0.92929 -0.68863  0.00000  0.10000  0.00000  0.00000  0.00000
38.70000  11.50964 -1.72002 -1.00957  0.00000  0.10000  0.00000  0.00000  0.00000
38.71000  11.12502 -1.37662 -0.96305  0.00000  0.10000  0.00000  0.00000  0.00000
38.72000  11.38370 -2.00845 -0.79168  0.00000  0.10000  0.00000  0.00000  0.00000
38.73000  11.53237 -2.87083 -0.67927  0.00000  0.10000  0.00000  0.00000  0.00000
38.74000  11.53203 -3.27461 -0.60823  0.00000  0.10000  0.00000  0.00000  0.00000
38.75000  11.47998 -2.70156 -0.34172  0.00000  0.10000  0.00000  0.00000  0.00000
38.76000  11.68179 -1.89048 -0.51961  0.00000  0.10000  0.00000  0.00000  0.00000
38.77000  11.74019 -2.13192 -0.74064  0.00000  0.10000  0.00000  0.00000  0.00000
38.78000  11.84212 -2.56721 -0.47746  0.00000  0.10000  0.00000  0.00000  0.00000
38.79000  11.69189 -3.42584 -0.34068  0.00000  0.10000  0.00000  0.00000  0.00000
38.80000  11.64986 -2.36717 -0.13549  0.00000  0.10000  0.00000  0.00000  0.00000
38.81000  11.90269 -1.78330 -0.06382  0.00000  0.10000  0.00000  0.00000  0.00000
38.82000  11.75333 -0.22944 -0.05465  0.00000  0.10000  0.00000  0.00000  0.00000
38.83000  11.78788 -0.02330  0.02485  0.00000  0.10000  0.00000  0.00000  0.00000
38.84000  11.49696 -1.63972  0.09030  0.00000  0.10000  0.00000  0.00000  0.00000
38.85000  11.21648 -2.48296  0.01180  0.00000  0.10000  0.00000  0.00000  0.00000
38.86000  11.13383 -2.32988 -0.07126  0.00000  0.10000  0.00000  0.00000  0.00000
38.87000  11.41929 -4.50306  0.09686  0.00000  0.10000  0.00000  0.00000  0.00000
38.88000  11.12386 -2.87704  0.17326  0.00000  0.10000  0.00000  0.00000  0.00000
38.89000  11.20601 -3.63025 -0.07056  0.00000  0.10000  0.00000  0.00000  0.00000
38.90000  11.12601 -1.61403 -0.22482  0.00000  0.10000  0.00000  0.00000  0.00000
38.91000  11.63279 -3.45007 -0.10735  0.00000  0.10000  0.00000  0.00000  0.00000
38.92000  11.79872 -4.03951 -0.26919  0.00000  0.10000  0.00000  0.00000  0.00000
38.93000  11.60243 -3.21061 -0.57847  0.00000  0.10000  0.00000  0.00000  0.00000
38.94000  11.59904 -3.20072 -0.62149  0.00000  0.10000  0.00000  0.00000  0.00000
38.95000  11.51999 -3.56438 -0.64834  0.00000  0.10000  0.00000  0.00000  0.00000
38.96000  11.79225 -3.55957 -0.58619  0.00000  0.10000  0.00000  0.00000  0.00000
38.97000  12.23094 -2.31165 -0.35640  0.00000  0.10000  0.00000  0.00000  0.00000
38.98000  11.96326 -3.20718 -0.58572  0.00000  0.10000  0.00000  0.00000  0.00000
38.99000  11.92625 -2.69650 -0.19976  0.00000  0.10000  0.00000  0.00000  0.00000
39.00000  11.88978 -3.19083  0.08727  0.00000  0.10000  0.00000  0.00000  0.00000
39.01000  12.06280 -2.25562 -0.13879  0.00000  0.10000  0.00000  0.00000  0.00000
39.02000  11.71515 -2.40269 -0.09055  0.00000  0.10000  0.00000  0.00000  0.00000
39.03000  11.55562 -1.94449  0.14913  0.00000  0.10000  0.00000  0.00000  0.00000
39.04000  11.71332 -2.24721  0.25019  0.00000  0.10000  0.00000  0.00000  0.00000
39.05000  11.90538 -2.09350  0.51775  0.00000  0.10000  0.00000  0.00000  0.00000
39.06000  11.83800 -0.40050  0.33954  0.00000  0.10000  0.00000  0.00000  0.00000
39.07000  11.51985  0.02970  0.34861  0.00000  0.10000  0.00000  0.00000  0.00000
39.08000  11.24078 -1.20231  0.60414  0.00000  0.10000  0.00000  0.00000  0.00000
39.09000  11.19140 -2.17548  0.16109  0.00000  0.10000  0.00000  0.00000  0.00000
39.10000  11.44150 -2.29017  0.42598  0.00000  0.10000  0.00000  0.00000  0.00000
39.11000  11.22614 -1.58930  0.53761  0.00000  0.10000  0.00000  0.00000  0.00000
39.12000  11.59067 -5.08183  0.21854  0.00000  0.10000  0.00000  0.00000  0.00000
39.13000  11.90796 -5.24072  0.18726  0.00000  0.10000  0.00000  0.00000  0.00000
39.14000  11.58659 -7.65678  0.24110  0.00000  0.10000  0.00000  0.00000  0.00000
39.15000  11.79386 -6.70472  0.54944  0.00000  0.10000  0.00000  0.00000  0.00000
39.16000  12.22690 -6.01879  0.07254  0.00000  0.10000  0.00000  0.00000  0.00000
39.17000  12.38098 -7.53414  0.26354  0.00000  0.10000  0.00000  0.00000  0.00000
39.18000  12.24320 -9.23288  0.65781  0.00000  0.10000  0.00000  0.00000  0.00000
39.19000  12.28996 -7.89958  0.49118  0.00000  0.10000  0.00000  0.00000  0.00000
39.20000  12.25879 -6.55689  0.65748  0.00000  0.10000  0.00000  0.00000  0.00000
39.21000  12.31403 -7.74070  0.51215  0.00000  0.10000  0.00000  0.00000  0.00000
39.22000  12.48733 -10.17880  0.24862  0.00000  0.10000  0.00000  0.00000  0.00000
39.23000  12.47517 -10.69688  0.42514  0.00000  0.10000  0.00000  0.00000  0.00000
39.24000  12.36100 -9.33311  0.49504  0.00000  0.10000  0.00000  0.00000  0.00000
39.25000  12.06612 -8.08779  0.64379  0.00000  0.10000  0.00000  0.00000  0.00000
39.26000  12.24823 -9.19749  0.54412  0.00000  0.10000  0.00000  0.00000  0.00000
39.27000  12.48958 -10.12929  0.21630  0.00000  0.10000  0.00000  0.00000  0.00000
39.28000  12.13759 -11.82018  0.87615  0.00000  0.10000  0.00000  0.00000  0.00000
39.29000  12.73847 -10.70943  0.56443  0.00000  0.10000  0.00000  0.00000  0.00000
39.30000  12.29249 -9.45065  0.81169  0.00000  0.10000  0.00000  0.00000  0.00000
39.31000  12.16129 -10.28633  0.88132  0.00000  0.10000  0.00000  0.00000  0.00000
39.32000  12.00053 -9.55203  0.79815  0.00000  0.10000  0.00000  0.00000  0.00000
39.33000  11.98372 -9.01801  0.40960  0.00000  0.10000  0.00000  0.00000  0.00000
39.34000  11.99662 -8.59518  0.20712  0.00000  0.10000  0.00000  0.00000  0.00000
39.35000  11.95401 -8.30899  0.12797  0.00000  0.10000  0.00000  0.00000  0.00000
39.36000  11.95578 -8.23503  0.44943  0.00000  0.10000  0.00000  0.00000  0.00000
39.37000  11.70595 -8.89687  0.92060  0.00000  0.10000  0.00000  0.00000  0.00000
39.38000  11.96228 -7.06735  0.72509  0.00000  0.10000  0.00000  0.00000  0.00000
39.39000  11.82061 -6.99072  1.56188  0.00000  0.10000  0.00000  0.00000  0.00000
39.40000  11.90725 -9.13525  1.65878  0.00000  0.10000  0.00000  0.00000  0.00000
39.41000  11.92638 -8.64779  1.70063  0.00000  0.10000  0.00000  0.00000  0.00000
39.42000  11.93875 -7.83387  1.86978  0.00000  0.10000  0.00000  0.00000  0.00000
39.43000  11.97040 -10.38787  1.81844  0.00000  0.10000  0.00000  0.00000  0.00000
39.44000  12.02543 -12.36338  1.59223  0.00000  0.10000  0.00000  0.00000  0.00000
39.45000  12.17440 -12.05755  1.32423  0.00000  0.10000  0.00000  0.00000  0.00000
39.46000  12.08780 -12.28430  1.29447  0.00000  0.10000  0.00000  0.00000  0.00000
39.47000  11.93510 -11.75961  0.72420  0.00000  0.10000  0.00000  0.00000  0.00000
39.48000  12.11354 -13.32113  0.78174  0.00000  0.10000  0.00000  0.00000  0.00000
39.49000  11.87289 -12.15025  1.04400  0.00000  0.10000  0.00000  0.00000  0.00000
39.50000  11.67771 -10.61484  1.22763  0.00000  0.10000  0.00000  0.00000  0.00000
39.51000  11.53705 -9.14568  1.17654  0.00000  0.10000  0.00000  0.00000  0.00000
39.52000  11.54007 -9.59788  1.26409  0.00000  0.10000  0.00000  0.00000  0.00000
39.53000  11.44326 -7.37096  0.84660  0.00000  0.10000  0.00000  0.00000  0.00000
39.54000  11.60171 -7.31916  0.90920  0.00000  0.10000  0.00000  0.00000  0.00000
39.55000  11.62030 -6.37155  0.91619  0.00000  0.10000  0.00000  0.00000  0.00000
39.56000  11.93361 -6.62488  1.17110  0.00000  0.10000  0.00000  0.00000  0.00000
39.57000  12.19967 -6.80850  0.78325  0.00000  0.10000  0.00000  0.00000  0.00000
39.58000  12.22092 -6.93015  0.53787  0.00000  0.10000  0.00000  0.00000  0.00000
39.59000  12.28806 -4.16049  0.57875  0.00000  0.10000  0.00000  0.00000  0.00000
39.60000  12.19288 -4.69648  0.82240  0.00000  0.10000  0.00000  0.00000  0.00000
39.61000  11.86796 -4.27329  0.58506  0.00000  0.10000  0.00000  0.00000  0.00000
39.62000  11.90050 -4.70958  0.81851  0.00000  0.10000  0.00000  0.00000  0.00000
39.63000  12.01647 -6.28597  0.77314  0.00000  0.10000  0.00000  0.00000  0.00000
39.64000  11.96382 -5.62870  1.01291  0.00000  0.10000  0.00000  0.00000  0.00000
39.65000  11.30964 -5.05906  1.16536  0.00000  0.10000  0.00000  0.00000  0.00000
39.66000  11.08487 -6.02136  0.82416  0.00000  0.10000  0.00000  0.00000  0.00000
39.67000  11.42974 -4.46932  1.09066  0.00000  0.10000  0.00000  0.00000  0.00000
39.68000  11.19275 -3.41243  1.09895  0.00000  0.10000  0.00000  0.00000  0.00000
39.69000  11.15114 -5.42056  0.71382  0.00000  0.10000  0.00000  0.00000  0.00000
39.70000  11.33672 -4.95683  0.55190  0.00000  0.10000  0.00000  0.00000  0.00000
39.71000  11.25585 -5.62965  0.84097  0.00000  0.10000  0.00000  0.00000  0.00000
39.72000  10.96910 -4.73733  0.52113  0.00000  0.10000  0.00000  0.00000  0.00000
39.73000  10.92208 -6.33006  0.91189  0.00000  0.10000  0.00000  0.00000  0.00000
39.74000  10.97615 -4.94603  1.17276  0.00000  0.10000  0.00000  0.00000  0.00000
39.75000  11.07759 -5.96327  0.85125  0.00000  0.10000  0.00000  0.00000  0.00000
39.76000  10.93663 -6.86655  0.89724  0.00000  0.10000  0.00000  0.00000  0.00000
39.77000  10.95647 -6.69982  0.78423  0.00000  0.10000  0.00000  0.00000  0.00000
39.78000  10.95728 -6.24270  0.92662  0.00000  0.10000  0.00000  0.00000  0.00000
39.79000  10.97837 -4.56202  0.42257  0.00000  0.10000  0.00000  0.00000  0.00000
39.80000  10.88980 -4.36182  0.35827  0.00000  0.10000  0.00000  0.00000  0.00000
39.81000  10.87678 -4.59900  0.30933  0.00000  0.10000  0.00000  0.00000  0.00000
39.82000  10.73043 -8.08389  0.08933  0.00000  0.10000  0.00000  0.00000  0.00000
39.83000  10.72767 -8.34152  0.38814  0.00000  0.10000  0.00000  0.00000  0.00000
39.84000  10.79946 -6.58829  0.34619  0.00000  0.10000  0.00000  0.00000  0.00000
39.85000  10.78794 -7.12807  0.39015  0.00000  0.10000  0.00000  0.00000  0.00000
39.86000  10.80272 -4.75947  0.55084  0.00000  0.10000  0.00000  0.00000  0.00000
39.87000  10.60096 -6.56302  1.27543  0.00000  0.10000  0.00000  0.00000  0.00000
39.88000  10.99959 -4.48807  0.97420  0.00000  0.10000  0.00000  0.00000  0.00000
39.89000  11.04897 -4.07295  0.96053  0.00000  0.10000  0.00000  0.00000  0.00000
39.90000  11.01348 -4.19338  0.76821  0.00000  0.10000  0.00000  0.00000  0.00000
39.91000  11.59261 -4.19307  0.69329  0.00000  0.10000  0.00000  0.00000  0.00000
39.92000  11.58704 -4.11449  0.83290  0.00000  0.10000  0.00000  0.00000  0.00000
39.93000  11.66286 -3.46058  1.31792  0.00000  0.10000  0.00000  0.00000  0.00000
39.94000  11.34896 -5.50976  1.65441  0.00000  0.10000  0.00000  0.00000  0.00000
39.95000  11.87368 -4.14992  1.10089  0.00000  0.10000  0.00000  0.00000  0.00000
39.96000  12.12644 -3.34735  0.88253  0.00000  0.10000  0.00000  0.00000  0.00000
39.97000  11.88947 -4.23875  1.05619  0.00000  0.10000  0.00000  0.00000  0.00000
39.98000  11.99780 -6.56205  1.03320  0.00000  0.10000  0.00000  0.00000  0.00000
39.99000  12.13235 -8.13334  0.92276  0.00000  0.10000  0.00000  0.00000  0.00000
40.00000  12.16448 -7.19892  0.71106  0.00000  0.10000  0.00000  0.00000  0.00000
40.01000  11.85908 -5.84586  1.00641  0.00000  0.10000  0.00000  0.00000  0.00000
40.02000  12.04095 -5.89213  1.10836  0.00000  0.10000  0.00000  0.00000  0.00000
40.03000  12.03428 -7.10961  0.92195  0.00000  0.10000  0.00000  0.00000  0.00000
40.04000  11.98003 -5.27877  1.12966  0.00000  0.10000  0.00000  0.00000  0.00000
40.05000  11.98712 -4.78074  1.21225  0.00000  0.10000  0.00000  0.00000  0.00000
40.06000  11.81205 -6.66525  1.37907  0.00000  0.10000  0.00000  0.00000  0.00000
40.07000  11.59980 -7.55971  1.32673  0.00000  0.10000  0.00000  0.00000  0.00000
40.08000  11.71129 -7.09984  1.16577  0.00000  0.10000  0.00000  0.00000  0.00000
40.09000  11.77065 -5.57292  1.11721  0.00000  0.10000  0.00000  0.00000  0.00000
40.10000  11.57219 -6.38507  1.40605  0.00000  0.10000  0.00000  0.00000  0.00000
40.11000  11.58643 -5.87107  1.46236  0.00000  0.10000  0.00000  0.00000  0.00000
40.12000  11.52099 -5.83973  1.27272  0.00000  0.10000  0.00000  0.00000  0.00000
40.13000  11.32533 -4.19385  1.45345  0.00000  0.10000  0.00000  0.00000  0.00000
40.14000  11.35879 -6.86237  1.54947  0.00000  0.10000  0.00000  0.00000  0.00000
40.15000  11.58975 -6.47124  1.58389  0.00000  0.10000  0.00000  0.00000  0.00000
40.16000  11.24678 -4.08411  1.47615  0.00000  0.10000  0.00000  0.00000  0.00000
40.17000  11.50377 -5.33526  1.52381  0.00000  0.10000  0.00000  0.00000  0.00000
40.18000  11.51973 -5.58181  1.14347  0.00000  0.10000  0.00000  0.00000  0.00000
